time,phase,predicted_emotion,predicted_emotion_2nd,sport
1486337769.0,1,27,4,Football
1486337783.0,1,27,3,Football
1486337802.0,1,27,13,Football
1486337836.0,1,27,2,Football
1486337845.0,1,20,27,Football
1486337879.0,1,3,10,Football
1486337892.0,1,22,3,Football
1486338126.0,1,27,0,Football
1486338294.0,1,27,7,Football
1486338898.0,1,27,26,Football
1486348278.0,1,2,6,Football
1486349536.0,1,0,22,Football
1486349632.0,1,27,3,Football
1486349955.0,1,27,6,Football
1486349962.0,1,2,10,Football
1486350477.0,1,27,0,Football
1486350931.0,1,27,3,Football
1486351034.0,1,27,22,Football
1486335543.0,1,7,6,Football
1486335420.0,1,27,0,Football
1486336735.0,1,15,4,Football
1486337092.0,1,11,10,Football
1486337241.0,1,0,27,Football
1486337558.0,1,3,27,Football
1486335403.0,1,0,4,Football
1486337105.0,1,14,11,Football
1486337124.0,1,2,27,Football
1486337422.0,1,27,3,Football
1486336402.0,1,3,7,Football
1486337429.0,1,4,27,Football
1486332561.0,1,27,10,Football
1486334511.0,1,17,2,Football
1486334751.0,1,27,2,Football
1486335305.0,1,3,2,Football
1486335317.0,1,18,0,Football
1486335421.0,1,3,27,Football
1486337063.0,1,27,22,Football
1486337115.0,1,18,17,Football
1486337142.0,1,27,4,Football
1486337155.0,1,27,26,Football
1486337158.0,1,26,7,Football
1486337186.0,1,2,3,Football
1486337304.0,1,27,0,Football
1486337411.0,1,27,22,Football
1486337464.0,1,13,7,Football
1486337567.0,1,18,0,Football
1486337621.0,1,0,13,Football
1486337632.0,1,27,22,Football
1486335420.0,1,2,3,Football
1486335282.0,1,3,2,Football
1486336402.0,1,27,3,Football
1486337116.0,1,27,4,Football
1486337102.0,1,2,3,Football
1486332965.0,1,27,3,Football
1486335458.0,1,27,2,Football
1486337079.0,1,7,3,Football
1486335446.0,1,27,20,Football
1486337439.0,1,4,17,Football
1486337439.0,1,1,3,Football
1486337735.0,1,8,27,Football
1486337458.0,1,18,27,Football
1486331143.0,1,19,14,Football
1486333088.0,1,4,27,Football
1486334801.0,1,11,3,Football
1486335139.0,1,3,27,Football
1486335325.0,1,3,2,Football
1486335447.0,1,27,4,Football
1486335548.0,1,27,20,Football
1486336095.0,1,20,8,Football
1486336523.0,1,14,11,Football
1486336759.0,1,3,10,Football
1486336892.0,1,3,27,Football
1486337013.0,1,2,11,Football
1486337027.0,1,3,11,Football
1486337072.0,1,26,7,Football
1486337097.0,1,0,10,Football
1486337115.0,1,2,3,Football
1486337234.0,1,27,6,Football
1486337272.0,1,17,0,Football
1486337311.0,1,4,0,Football
1486337312.0,1,0,21,Football
1486337332.0,1,27,11,Football
1486337352.0,1,4,22,Football
1486337354.0,1,27,9,Football
1486337389.0,1,6,9,Football
1486337463.0,1,27,4,Football
1486337484.0,1,27,3,Football
1486337508.0,1,0,4,Football
1486337590.0,1,20,9,Football
1486337592.0,1,0,17,Football
1486337613.0,1,7,27,Football
1486337631.0,1,0,17,Football
1486337662.0,1,9,25,Football
1486337677.0,1,27,3,Football
1486331330.0,1,27,0,Football
1486336161.0,1,25,9,Football
1486336213.0,1,27,15,Football
1486336555.0,1,13,7,Football
1486337094.0,1,27,9,Football
1486337448.0,1,27,2,Football
1486337488.0,1,2,3,Football
1486337491.0,1,1,3,Football
1486337509.0,1,27,4,Football
1486335366.0,1,2,27,Football
1486337107.0,1,3,10,Football
1486331144.0,1,27,10,Football
1486331211.0,1,18,7,Football
1486331330.0,1,2,11,Football
1486331391.0,1,27,15,Football
1486331524.0,1,27,7,Football
1486331569.0,1,27,7,Football
1486331718.0,1,0,27,Football
1486331726.0,1,27,18,Football
1486332003.0,1,27,4,Football
1486332182.0,1,27,1,Football
1486332338.0,1,19,22,Football
1486332345.0,1,6,10,Football
1486332674.0,1,27,3,Football
1486332744.0,1,27,3,Football
1486332762.0,1,27,20,Football
1486332773.0,1,27,6,Football
1486332843.0,1,27,20,Football
1486332865.0,1,27,3,Football
1486333029.0,1,27,20,Football
1486333110.0,1,18,27,Football
1486333115.0,1,1,22,Football
1486333213.0,1,27,3,Football
1486333291.0,1,27,4,Football
1486333313.0,1,0,3,Football
1486333469.0,1,27,4,Football
1486333558.0,1,27,4,Football
1486333560.0,1,17,23,Football
1486333583.0,1,27,3,Football
1486333619.0,1,27,3,Football
1486333728.0,1,27,18,Football
1486333823.0,1,2,27,Football
1486333940.0,1,26,22,Football
1486334171.0,1,27,7,Football
1486334290.0,1,27,0,Football
1486334308.0,1,18,27,Football
1486334341.0,1,27,25,Football
1486334358.0,1,3,22,Football
1486334381.0,1,25,24,Football
1486334412.0,1,20,22,Football
1486334448.0,1,12,9,Football
1486334536.0,1,27,10,Football
1486334568.0,1,3,22,Football
1486334640.0,1,2,3,Football
1486334700.0,1,3,2,Football
1486334702.0,1,27,3,Football
1486334728.0,1,27,0,Football
1486334732.0,1,2,27,Football
1486334810.0,1,7,6,Football
1486334872.0,1,9,26,Football
1486334881.0,1,1,3,Football
1486334884.0,1,27,0,Football
1486334909.0,1,27,4,Football
1486334917.0,1,27,3,Football
1486334923.0,1,27,4,Football
1486334958.0,1,27,22,Football
1486335024.0,1,27,9,Football
1486335049.0,1,14,12,Football
1486335092.0,1,3,9,Football
1486335110.0,1,18,27,Football
1486335126.0,1,7,27,Football
1486335225.0,1,27,22,Football
1486335230.0,1,13,7,Football
1486335239.0,1,20,7,Football
1486335246.0,1,3,9,Football
1486335256.0,1,27,4,Football
1486335286.0,1,7,27,Football
1486335366.0,1,2,3,Football
1486335373.0,1,27,3,Football
1486335379.0,1,22,4,Football
1486335384.0,1,1,3,Football
1486335416.0,1,27,4,Football
1486335529.0,1,27,9,Football
1486335552.0,1,2,3,Football
1486335655.0,1,27,2,Football
1486335674.0,1,2,27,Football
1486335736.0,1,27,10,Football
1486335770.0,1,0,26,Football
1486335865.0,1,0,18,Football
1486335880.0,1,27,3,Football
1486335880.0,1,27,3,Football
1486335901.0,1,2,3,Football
1486335923.0,1,2,3,Football
1486335926.0,1,26,3,Football
1486335930.0,1,27,4,Football
1486335930.0,1,19,14,Football
1486335940.0,1,3,2,Football
1486335985.0,1,26,13,Football
1486336024.0,1,27,4,Football
1486336046.0,1,27,17,Football
1486336053.0,1,2,3,Football
1486336061.0,1,27,3,Football
1486336069.0,1,13,17,Football
1486336081.0,1,27,0,Football
1486336084.0,1,27,3,Football
1486336098.0,1,2,11,Football
1486336103.0,1,3,11,Football
1486336195.0,1,7,27,Football
1486336240.0,1,27,8,Football
1486336264.0,1,27,22,Football
1486336276.0,1,27,6,Football
1486336297.0,1,0,20,Football
1486336362.0,1,27,3,Football
1486336375.0,1,27,2,Football
1486336379.0,1,10,20,Football
1486336387.0,1,27,0,Football
1486336388.0,1,3,9,Football
1486336393.0,1,27,3,Football
1486336394.0,1,27,0,Football
1486336400.0,1,18,27,Football
1486336401.0,1,27,11,Football
1486336424.0,1,3,2,Football
1486336435.0,1,0,4,Football
1486336464.0,1,0,18,Football
1486336509.0,1,14,27,Football
1486336517.0,1,27,0,Football
1486336534.0,1,27,3,Football
1486336539.0,1,7,6,Football
1486336544.0,1,27,0,Football
1486336545.0,1,27,4,Football
1486336547.0,1,1,18,Football
1486336552.0,1,7,27,Football
1486336600.0,1,12,27,Football
1486336600.0,1,27,13,Football
1486336602.0,1,27,20,Football
1486336606.0,1,3,22,Football
1486336614.0,1,26,13,Football
1486336654.0,1,27,11,Football
1486336668.0,1,27,4,Football
1486336671.0,1,11,3,Football
1486336680.0,1,27,4,Football
1486336681.0,1,3,10,Football
1486336685.0,1,0,4,Football
1486336688.0,1,27,14,Football
1486336695.0,1,27,3,Football
1486336701.0,1,27,3,Football
1486336710.0,1,18,27,Football
1486336713.0,1,27,0,Football
1486336750.0,1,27,1,Football
1486336755.0,1,8,27,Football
1486336758.0,1,25,9,Football
1486336762.0,1,26,22,Football
1486336766.0,1,20,27,Football
1486336770.0,1,1,27,Football
1486336778.0,1,2,3,Football
1486336789.0,1,27,4,Football
1486336791.0,1,3,22,Football
1486336799.0,1,27,3,Football
1486336801.0,1,4,27,Football
1486336808.0,1,0,4,Football
1486336811.0,1,17,4,Football
1486336816.0,1,2,3,Football
1486336816.0,1,27,4,Football
1486336825.0,1,1,27,Football
1486336825.0,1,18,27,Football
1486336828.0,1,27,0,Football
1486336830.0,1,27,8,Football
1486336833.0,1,27,4,Football
1486336843.0,1,2,27,Football
1486336844.0,1,27,10,Football
1486336845.0,1,27,22,Football
1486336850.0,1,26,9,Football
1486336855.0,1,25,9,Football
1486336860.0,1,27,22,Football
1486336861.0,1,27,26,Football
1486336866.0,1,0,4,Football
1486336880.0,1,7,9,Football
1486336882.0,1,26,27,Football
1486336899.0,1,26,13,Football
1486336909.0,1,27,7,Football
1486336914.0,1,27,7,Football
1486336952.0,1,22,27,Football
1486336957.0,1,13,7,Football
1486336969.0,1,27,15,Football
1486336973.0,1,7,27,Football
1486336981.0,1,27,7,Football
1486336992.0,1,1,17,Football
1486337002.0,1,27,11,Football
1486337005.0,1,27,11,Football
1486337017.0,1,20,7,Football
1486337020.0,1,27,12,Football
1486337046.0,1,7,6,Football
1486337056.0,1,27,10,Football
1486337059.0,1,1,7,Football
1486337063.0,1,7,14,Football
1486337064.0,1,10,27,Football
1486337073.0,1,27,4,Football
1486337075.0,1,27,4,Football
1486337083.0,1,27,0,Football
1486337090.0,1,27,1,Football
1486337091.0,1,27,3,Football
1486337093.0,1,27,4,Football
1486337098.0,1,27,4,Football
1486337098.0,1,4,27,Football
1486337101.0,1,13,17,Football
1486337110.0,1,27,10,Football
1486337115.0,1,0,4,Football
1486337118.0,1,7,27,Football
1486337122.0,1,13,27,Football
1486337130.0,1,10,9,Football
1486337132.0,1,27,22,Football
1486337134.0,1,0,27,Football
1486337150.0,1,7,6,Football
1486337155.0,1,27,0,Football
1486337164.0,1,27,4,Football
1486337165.0,1,2,3,Football
1486337175.0,1,7,6,Football
1486337178.0,1,20,0,Football
1486337178.0,1,27,2,Football
1486337178.0,1,27,4,Football
1486337179.0,1,7,27,Football
1486337181.0,1,0,10,Football
1486337190.0,1,0,27,Football
1486337191.0,1,3,4,Football
1486337192.0,1,3,9,Football
1486337198.0,1,1,0,Football
1486337201.0,1,27,10,Football
1486337207.0,1,0,7,Football
1486337208.0,1,7,27,Football
1486337209.0,1,27,20,Football
1486337214.0,1,13,27,Football
1486337216.0,1,27,13,Football
1486337220.0,1,1,3,Football
1486337226.0,1,2,3,Football
1486337226.0,1,13,7,Football
1486337227.0,1,3,27,Football
1486337231.0,1,25,27,Football
1486337251.0,1,27,25,Football
1486337251.0,1,3,2,Football
1486337254.0,1,27,9,Football
1486337255.0,1,27,7,Football
1486337258.0,1,15,22,Football
1486337258.0,1,27,26,Football
1486337260.0,1,27,3,Football
1486337265.0,1,0,10,Football
1486337265.0,1,10,0,Football
1486337266.0,1,1,18,Football
1486337267.0,1,0,4,Football
1486337270.0,1,27,4,Football
1486337272.0,1,27,0,Football
1486337289.0,1,27,4,Football
1486337293.0,1,27,2,Football
1486337295.0,1,17,4,Football
1486337300.0,1,4,0,Football
1486337303.0,1,2,14,Football
1486337312.0,1,4,27,Football
1486337313.0,1,27,3,Football
1486337314.0,1,27,12,Football
1486337314.0,1,27,6,Football
1486337319.0,1,3,11,Football
1486337324.0,1,27,3,Football
1486337327.0,1,12,7,Football
1486337329.0,1,27,5,Football
1486337330.0,1,0,4,Football
1486337333.0,1,27,0,Football
1486337333.0,1,0,27,Football
1486337335.0,1,27,7,Football
1486337335.0,1,27,20,Football
1486337337.0,1,27,22,Football
1486337339.0,1,27,3,Football
1486337341.0,1,1,3,Football
1486337341.0,1,27,21,Football
1486337346.0,1,27,3,Football
1486337346.0,1,27,4,Football
1486337364.0,1,3,11,Football
1486337368.0,1,7,4,Football
1486337391.0,1,6,7,Football
1486337393.0,1,6,7,Football
1486337401.0,1,27,26,Football
1486337407.0,1,27,7,Football
1486337412.0,1,6,27,Football
1486337414.0,1,27,7,Football
1486337414.0,1,22,26,Football
1486337417.0,1,3,22,Football
1486337421.0,1,27,3,Football
1486337439.0,1,6,0,Football
1486337445.0,1,18,0,Football
1486337447.0,1,2,27,Football
1486337475.0,1,26,7,Football
1486337479.0,1,5,27,Football
1486337487.0,1,27,4,Football
1486337500.0,1,27,26,Football
1486337500.0,1,1,22,Football
1486337502.0,1,27,4,Football
1486337507.0,1,27,3,Football
1486337515.0,1,27,15,Football
1486337524.0,1,27,3,Football
1486337527.0,1,27,3,Football
1486337533.0,1,27,4,Football
1486337533.0,1,2,3,Football
1486337539.0,1,13,27,Football
1486337540.0,1,27,3,Football
1486337544.0,1,0,8,Football
1486337553.0,1,7,20,Football
1486337557.0,1,7,27,Football
1486337564.0,1,27,4,Football
1486337570.0,1,27,3,Football
1486337578.0,1,13,27,Football
1486337579.0,1,27,13,Football
1486337582.0,1,3,9,Football
1486337591.0,1,27,3,Football
1486337604.0,1,4,15,Football
1486337635.0,1,9,7,Football
1486337657.0,1,27,7,Football
1486337665.0,1,27,7,Football
1486337665.0,1,10,27,Football
1486337669.0,1,27,14,Football
1486337670.0,1,0,27,Football
1486337676.0,1,0,20,Football
1486337693.0,1,27,0,Football
1486337695.0,1,0,13,Football
1486337696.0,1,27,0,Football
1486337709.0,1,27,4,Football
1486337711.0,1,27,22,Football
1486337719.0,1,17,7,Football
1486337725.0,1,27,22,Football
1486337735.0,1,3,2,Football
1486337760.0,1,27,7,Football
1486337780.0,1,6,7,Football
1486337820.0,1,7,27,Football
1486337820.0,1,7,27,Football
1486337825.0,1,8,3,Football
1486337858.0,1,0,4,Football
1486337884.0,1,27,7,Football
1486337915.0,1,3,9,Football
1486338074.0,1,27,20,Football
1486338115.0,1,27,0,Football
1486338126.0,1,27,7,Football
1486338127.0,1,27,3,Football
1486338244.0,1,14,3,Football
1486338380.0,1,20,4,Football
1486338831.0,1,27,0,Football
1486338850.0,1,0,4,Football
1486338853.0,1,3,9,Football
1486343910.0,1,7,6,Football
1486349332.0,1,27,4,Football
1486350380.0,1,2,26,Football
1486350466.0,1,10,6,Football
1486350818.0,1,27,2,Football
1486350884.0,1,2,10,Football
1486350990.0,1,25,9,Football
1486351718.0,1,27,0,Football
1486355411.0,1,0,26,Football
1486331830.0,1,0,20,Football
1486335543.0,1,3,2,Football
1486337065.0,1,14,11,Football
1486337679.0,1,27,7,Football
1486334026.0,1,27,3,Football
1486334793.0,1,27,25,Football
1486335208.0,1,2,27,Football
1486335682.0,1,1,17,Football
1486336394.0,1,27,6,Football
1486337045.0,1,9,27,Football
1486337100.0,1,27,9,Football
1486337103.0,1,11,9,Football
1486337108.0,1,27,4,Football
1486337115.0,1,4,27,Football
1486337135.0,1,27,3,Football
1486337595.0,1,0,17,Football
1486337122.0,1,27,9,Football
1486337566.0,1,27,3,Football
1486331309.0,1,27,3,Football
1486332453.0,1,27,7,Football
1486333051.0,1,9,27,Football
1486334145.0,1,27,4,Football
1486334426.0,1,27,22,Football
1486334452.0,1,27,3,Football
1486334652.0,1,0,2,Football
1486334700.0,1,3,2,Football
1486334844.0,1,27,11,Football
1486335167.0,1,3,2,Football
1486335239.0,1,3,4,Football
1486335491.0,1,26,3,Football
1486335498.0,1,27,2,Football
1486335600.0,1,4,22,Football
1486335645.0,1,27,0,Football
1486335663.0,1,27,13,Football
1486336114.0,1,26,3,Football
1486336426.0,1,7,27,Football
1486336430.0,1,27,4,Football
1486336490.0,1,7,27,Football
1486336743.0,1,7,6,Football
1486337185.0,1,27,3,Football
1486337274.0,1,7,6,Football
1486337348.0,1,27,3,Football
1486337379.0,1,27,0,Football
1486337381.0,1,0,27,Football
1486337420.0,1,4,27,Football
1486337440.0,1,0,4,Football
1486337456.0,1,3,2,Football
1486337605.0,1,27,3,Football
1486337611.0,1,27,20,Football
1486337640.0,1,3,2,Football
1486337673.0,1,27,22,Football
1486338880.0,1,0,13,Football
1486346420.0,1,27,3,Football
1486335527.0,1,27,17,Football
1486336361.0,1,7,6,Football
1486337154.0,1,10,2,Football
1486335466.0,1,0,4,Football
1486337081.0,1,3,11,Football
1486333393.0,1,27,0,Football
1486334244.0,1,22,20,Football
1486335056.0,1,3,22,Football
1486335385.0,1,27,22,Football
1486336443.0,1,3,2,Football
1486337122.0,1,3,2,Football
1486337247.0,1,27,4,Football
1486337595.0,1,0,17,Football
1486337726.0,1,27,26,Football
1486335339.0,1,27,26,Football
1486335347.0,1,11,2,Football
1486335490.0,1,18,10,Football
1486337595.0,1,27,1,Football
1486337094.0,1,6,7,Football
1486337407.0,1,11,9,Football
1486335198.0,1,3,2,Football
1486335427.0,1,25,3,Football
1486337098.0,1,26,27,Football
1486337135.0,1,1,27,Football
1486335418.0,1,0,18,Football
1486336435.0,1,27,3,Football
1486331156.0,1,27,13,Football
1486331656.0,1,1,3,Football
1486334264.0,1,13,22,Football
1486334884.0,1,3,4,Football
1486334961.0,1,20,27,Football
1486335179.0,1,3,2,Football
1486335224.0,1,27,20,Football
1486335289.0,1,7,6,Football
1486335319.0,1,27,7,Football
1486335320.0,1,7,27,Football
1486335349.0,1,27,4,Football
1486335396.0,1,3,27,Football
1486335478.0,1,27,7,Football
1486335570.0,1,2,27,Football
1486335639.0,1,7,27,Football
1486335805.0,1,3,9,Football
1486336232.0,1,13,26,Football
1486336347.0,1,7,27,Football
1486336404.0,1,7,27,Football
1486336407.0,1,27,4,Football
1486336521.0,1,14,27,Football
1486336705.0,1,10,3,Football
1486336746.0,1,27,7,Football
1486336785.0,1,7,22,Football
1486336826.0,1,27,22,Football
1486336857.0,1,2,3,Football
1486336903.0,1,9,4,Football
1486337044.0,1,4,0,Football
1486337075.0,1,1,27,Football
1486337083.0,1,18,3,Football
1486337104.0,1,27,22,Football
1486337154.0,1,27,3,Football
1486337173.0,1,7,26,Football
1486337175.0,1,3,2,Football
1486337272.0,1,0,26,Football
1486337274.0,1,27,0,Football
1486337291.0,1,0,10,Football
1486337296.0,1,27,0,Football
1486337297.0,1,0,22,Football
1486337320.0,1,8,3,Football
1486337321.0,1,10,6,Football
1486337355.0,1,4,0,Football
1486337381.0,1,3,27,Football
1486337392.0,1,27,3,Football
1486337398.0,1,18,0,Football
1486337438.0,1,27,3,Football
1486337457.0,1,0,18,Football
1486337466.0,1,20,4,Football
1486337606.0,1,27,7,Football
1486337614.0,1,27,1,Football
1486337630.0,1,4,7,Football
1486337666.0,1,3,10,Football
1486338522.0,1,2,3,Football
1486337101.0,1,4,0,Football
1486335429.0,1,4,3,Football
1486335553.0,1,9,3,Football
1486337093.0,1,27,7,Football
1486335477.0,1,2,27,Football
1486335209.0,1,2,3,Football
1486335319.0,1,3,27,Football
1486335498.0,1,17,1,Football
1486337086.0,1,3,2,Football
1486337413.0,1,26,0,Football
1486331747.0,1,22,27,Football
1486332483.0,1,10,3,Football
1486333967.0,1,20,27,Football
1486336538.0,1,27,7,Football
1486337064.0,1,3,2,Football
1486337104.0,1,27,18,Football
1486337200.0,1,0,7,Football
1486337209.0,1,1,27,Football
1486337422.0,1,3,27,Football
1486337422.0,1,2,11,Football
1486337428.0,1,7,26,Football
1486337580.0,1,27,13,Football
1486337661.0,1,26,22,Football
1486335541.0,1,27,15,Football
1486337434.0,1,3,11,Football
1486335547.0,1,25,2,Football
1486331113.0,1,3,27,Football
1486331141.0,1,27,0,Football
1486331153.0,1,2,0,Football
1486331160.0,1,19,14,Football
1486331163.0,1,20,17,Football
1486331239.0,1,27,13,Football
1486331347.0,1,27,0,Football
1486331349.0,1,21,13,Football
1486331565.0,1,8,27,Football
1486331569.0,1,7,6,Football
1486331577.0,1,27,7,Football
1486331618.0,1,8,20,Football
1486331644.0,1,27,0,Football
1486331699.0,1,27,6,Football
1486331788.0,1,13,17,Football
1486331965.0,1,27,7,Football
1486332018.0,1,0,17,Football
1486332059.0,1,27,0,Football
1486332132.0,1,20,27,Football
1486332315.0,1,0,13,Football
1486332371.0,1,27,17,Football
1486332395.0,1,13,20,Football
1486332514.0,1,27,20,Football
1486332626.0,1,27,22,Football
1486332649.0,1,27,3,Football
1486332665.0,1,7,27,Football
1486332734.0,1,27,3,Football
1486332954.0,1,7,4,Football
1486332962.0,1,27,3,Football
1486333028.0,1,7,6,Football
1486333045.0,1,26,27,Football
1486333055.0,1,7,27,Football
1486333069.0,1,1,27,Football
1486333087.0,1,27,7,Football
1486333131.0,1,27,22,Football
1486333140.0,1,27,20,Football
1486333143.0,1,7,0,Football
1486333172.0,1,3,11,Football
1486333177.0,1,27,7,Football
1486333190.0,1,6,26,Football
1486333203.0,1,0,18,Football
1486333232.0,1,27,8,Football
1486333253.0,1,13,7,Football
1486333304.0,1,7,6,Football
1486333370.0,1,27,4,Football
1486333371.0,1,1,17,Football
1486333383.0,1,27,13,Football
1486333521.0,1,27,4,Football
1486333582.0,1,27,8,Football
1486333610.0,1,2,7,Football
1486333616.0,1,20,0,Football
1486333706.0,1,0,4,Football
1486333731.0,1,7,6,Football
1486333879.0,1,27,4,Football
1486333965.0,1,0,4,Football
1486334061.0,1,27,7,Football
1486334100.0,1,26,27,Football
1486334209.0,1,6,27,Football
1486334325.0,1,26,10,Football
1486334331.0,1,0,13,Football
1486334355.0,1,27,22,Football
1486334379.0,1,27,3,Football
1486334386.0,1,27,3,Football
1486334391.0,1,26,27,Football
1486334396.0,1,27,22,Football
1486334423.0,1,26,27,Football
1486334426.0,1,7,27,Football
1486334475.0,1,27,0,Football
1486334550.0,1,7,27,Football
1486334571.0,1,27,25,Football
1486334572.0,1,4,8,Football
1486334574.0,1,6,7,Football
