time,phase,predicted_emotion,predicted_emotion_2nd,sport,category
1486337323,1,20,8,Football,1N
1486337330,1,27,3,Football,1F
1486337342,1,6,27,Football,1N
1486337355,1,7,27,Football,1N
1486337368,1,0,4,Football,1N
1486337370,1,27,3,Football,1N
1486337375,1,2,11,Football,1N
1486337397,1,27,3,Football,1N
1486337401,1,27,7,Football,1N
1486337415,1,17,0,Football,1N
1486337416,1,27,4,Football,1F
1486337439,1,7,6,Football,1N
1486337446,1,27,7,Football,1N
1486337446,1,1,27,Football,1N
1486337464,1,2,3,Football,1N
1486337466,1,8,27,Football,1N
1486337471,1,27,7,Football,1F
1486337480,1,27,17,Football,1N
1486337491,1,7,9,Football,1N
1486337493,1,10,27,Football,1N
1486337493,1,2,3,Football,1N
1486337495,1,6,0,Football,1N
1486337501,1,3,13,Football,1N
1486337505,1,27,3,Football,1N
1486337505,1,7,15,Football,1N
1486337515,1,0,4,Football,1N
1486337539,1,26,25,Football,1N
1486337541,1,20,17,Football,1N
1486337547,1,13,27,Football,1N
1486337555,1,27,4,Football,1N
1486337567,1,3,10,Football,1N
1486337570,1,27,6,Football,1N
1486337571,1,13,26,Football,1N
1486337573,1,8,27,Football,1N
1486337576,1,7,27,Football,1N
1486337586,1,27,24,Football,1F
1486337587,1,26,9,Football,1N
1486337587,1,18,27,Football,1N
1486337587,1,27,4,Football,1N
1486337596,1,27,22,Football,1N
1486337616,1,9,10,Football,1N
1486337639,1,7,27,Football,1N
1486337643,1,27,3,Football,1N
1486337643,1,25,16,Football,1N
1486337663,1,0,4,Football,1N
1486337673,1,7,27,Football,1N
1486337679,1,4,27,Football,1N
1486337692,1,27,7,Football,1N
1486337701,1,7,27,Football,1N
1486337719,1,10,27,Football,1N
1486337764,1,3,2,Football,1N
1486337769,1,27,4,Football,1N
1486337783,1,27,3,Football,1N
1486337802,1,27,13,Football,1N
1486337836,1,27,2,Football,1N
1486337845,1,20,27,Football,1N
1486337879,1,3,10,Football,1N
1486337892,1,22,3,Football,1N
1486338126,1,27,0,Football,1N
1486338294,1,27,7,Football,1N
1486338898,1,27,26,Football,1N
1486348278,1,2,6,Football,1N
1486349536,1,0,22,Football,1N
1486349632,1,27,3,Football,1N
1486349955,1,27,6,Football,1N
1486349962,1,2,10,Football,1N
1486350477,1,27,0,Football,1N
1486350931,1,27,3,Football,1N
1486351034,1,27,22,Football,1N
1486335543,1,7,6,Football,1N
1486335420,1,27,0,Football,1N
1486336735,1,15,4,Football,1N
1486337092,1,11,10,Football,1N
1486337241,1,0,27,Football,1N
1486337558,1,3,27,Football,1N
1486335403,1,0,4,Football,1N
1486337105,1,14,11,Football,1N
1486337124,1,2,27,Football,1N
1486337422,1,27,3,Football,1N
1486336402,1,3,7,Football,1F
1486337429,1,4,27,Football,1N
1486332561,1,27,10,Football,1N
1486334511,1,17,2,Football,1F
1486334751,1,27,2,Football,1N
1486335305,1,3,2,Football,1U
1486335317,1,18,0,Football,1F
1486335421,1,3,27,Football,1N
1486337063,1,27,22,Football,1N
1486337115,1,18,17,Football,1N
1486337142,1,27,4,Football,1U
1486337155,1,27,26,Football,1F
1486337158,1,26,7,Football,1N
1486337186,1,2,3,Football,1N
1486337304,1,27,0,Football,1F
1486337411,1,27,22,Football,1F
1486337464,1,13,7,Football,1F
1486337567,1,18,0,Football,1N
1486337621,1,0,13,Football,1N
1486337632,1,27,22,Football,1N
1486335420,1,2,3,Football,1F
1486335282,1,3,2,Football,1N
1486336402,1,27,3,Football,1N
1486337116,1,27,4,Football,1N
1486337102,1,2,3,Football,1N
1486332965,1,27,3,Football,1N
1486335458,1,27,2,Football,1N
1486337079,1,7,3,Football,1N
1486335446,1,27,20,Football,1N
1486337439,1,4,17,Football,1N
1486337439,1,1,3,Football,1N
1486337735,1,8,27,Football,1N
1486337458,1,18,27,Football,1N
1486331143,1,19,14,Football,1F
1486333088,1,4,27,Football,1N
1486334801,1,11,3,Football,1N
1486335139,1,3,27,Football,1N
1486335325,1,3,2,Football,1N
1486335447,1,27,4,Football,1N
1486335548,1,27,20,Football,1N
1486336095,1,20,8,Football,1N
1486336523,1,14,11,Football,1N
1486336759,1,3,10,Football,1N
1486336892,1,3,27,Football,1N
1486337013,1,2,11,Football,1N
1486337027,1,3,11,Football,1N
1486337072,1,26,7,Football,1U
1486337097,1,0,10,Football,1N
1486337115,1,2,3,Football,1N
1486337234,1,27,6,Football,1N
1486337272,1,17,0,Football,1N
1486337311,1,4,0,Football,1N
1486337312,1,0,21,Football,1N
1486337332,1,27,11,Football,1N
1486337352,1,4,22,Football,1N
1486337354,1,27,9,Football,1N
1486337389,1,6,9,Football,1N
1486337463,1,27,4,Football,1N
1486337484,1,27,3,Football,1N
1486337508,1,0,4,Football,1N
1486337590,1,20,9,Football,1N
1486337592,1,0,17,Football,1N
1486337613,1,7,27,Football,1N
1486337631,1,0,17,Football,1N
1486337662,1,9,25,Football,1N
1486337677,1,27,3,Football,1N
1486331330,1,27,0,Football,1U
1486336161,1,25,9,Football,1N
1486336213,1,27,15,Football,1N
1486336555,1,13,7,Football,1N
1486337094,1,27,9,Football,1N
1486337448,1,27,2,Football,1N
1486337488,1,2,3,Football,1N
1486337491,1,1,3,Football,1N
1486337509,1,27,4,Football,1N
1486335366,1,2,27,Football,1F
1486337107,1,3,10,Football,1N
1486331144,1,27,10,Football,1N
1486331211,1,18,7,Football,1N
1486331330,1,2,11,Football,1N
1486331391,1,27,15,Football,1N
1486331524,1,27,7,Football,1N
1486331569,1,27,7,Football,1N
1486331718,1,0,27,Football,1F
1486331726,1,27,18,Football,1N
1486332003,1,27,4,Football,1N
1486332182,1,27,1,Football,1N
1486332338,1,19,22,Football,1N
1486332345,1,6,10,Football,1N
1486332674,1,27,3,Football,1N
1486332744,1,27,3,Football,1N
1486332762,1,27,20,Football,1N
1486332773,1,27,6,Football,1N
1486332843,1,27,20,Football,1N
1486332865,1,27,3,Football,1N
1486333029,1,27,20,Football,1F
1486333110,1,18,27,Football,1N
1486333115,1,1,22,Football,1N
1486333213,1,27,3,Football,1N
1486333291,1,27,4,Football,1N
1486333313,1,0,3,Football,1U
1486333469,1,27,4,Football,1N
1486333558,1,27,4,Football,1N
1486333560,1,17,23,Football,1N
1486333583,1,27,3,Football,1U
1486333619,1,27,3,Football,1F
1486333728,1,27,18,Football,1N
1486333823,1,2,27,Football,1N
1486333940,1,26,22,Football,1F
1486334171,1,27,7,Football,1N
1486334290,1,27,0,Football,1N
1486334308,1,18,27,Football,1N
1486334341,1,27,25,Football,1N
1486334358,1,3,22,Football,1N
1486334381,1,25,24,Football,1U
1486334412,1,20,22,Football,1N
1486334448,1,12,9,Football,1F
1486334536,1,27,10,Football,1F
1486334568,1,3,22,Football,1U
1486334640,1,2,3,Football,1N
1486334700,1,3,2,Football,1N
1486334702,1,27,3,Football,1N
1486334728,1,27,0,Football,1N
1486334732,1,2,27,Football,1N
1486334810,1,7,6,Football,1N
1486334872,1,9,26,Football,1N
1486334881,1,1,3,Football,1N
1486334884,1,27,0,Football,1N
1486334909,1,27,4,Football,1N
1486334917,1,27,3,Football,1N
1486334923,1,27,4,Football,1N
1486334958,1,27,22,Football,1N
1486335024,1,27,9,Football,1N
1486335049,1,14,12,Football,1N
1486335092,1,3,9,Football,1N
1486335110,1,18,27,Football,1N
1486335126,1,7,27,Football,1N
1486335225,1,27,22,Football,1F
1486335230,1,13,7,Football,1N
1486335239,1,20,7,Football,1N
1486335246,1,3,9,Football,1N
1486335256,1,27,4,Football,1N
1486335286,1,7,27,Football,1F
1486335366,1,2,3,Football,1N
1486335373,1,27,3,Football,1N
1486335379,1,22,4,Football,1N
1486335384,1,1,3,Football,1N
1486335416,1,27,4,Football,1N
1486335529,1,27,9,Football,1N
1486335552,1,2,3,Football,1N
1486335655,1,27,2,Football,1N
1486335674,1,2,27,Football,1F
1486335736,1,27,10,Football,1N
1486335770,1,0,26,Football,1N
1486335865,1,0,18,Football,1F
1486335880,1,27,3,Football,1N
1486335880,1,27,3,Football,1N
1486335901,1,2,3,Football,1N
1486335923,1,2,3,Football,1N
1486335926,1,26,3,Football,1F
1486335930,1,27,4,Football,1F
1486335930,1,19,14,Football,1N
1486335940,1,3,2,Football,1F
1486335985,1,26,13,Football,1F
1486336024,1,27,4,Football,1N
1486336046,1,27,17,Football,1N
1486336053,1,2,3,Football,1N
1486336061,1,27,3,Football,1N
1486336069,1,13,17,Football,1N
1486336081,1,27,0,Football,1N
1486336084,1,27,3,Football,1N
1486336098,1,2,11,Football,1N
1486336103,1,3,11,Football,1N
1486336195,1,7,27,Football,1N
1486336240,1,27,8,Football,1N
1486336264,1,27,22,Football,1N
1486336276,1,27,6,Football,1F
1486336297,1,0,20,Football,1N
1486336362,1,27,3,Football,1N
1486336375,1,27,2,Football,1N
1486336379,1,10,20,Football,1N
1486336387,1,27,0,Football,1N
1486336388,1,3,9,Football,1N
1486336393,1,27,3,Football,1N
1486336394,1,27,0,Football,1N
1486336400,1,18,27,Football,1N
1486336401,1,27,11,Football,1N
1486336424,1,3,2,Football,1N
1486336435,1,0,4,Football,1N
1486336464,1,0,18,Football,1N
1486336509,1,14,27,Football,1N
1486336517,1,27,0,Football,1N
1486336534,1,27,3,Football,1N
1486336539,1,7,6,Football,1N
1486336544,1,27,0,Football,1N
1486336545,1,27,4,Football,1N
1486336547,1,1,18,Football,1N
1486336552,1,7,27,Football,1N
1486336600,1,12,27,Football,1N
1486336600,1,27,13,Football,1N
1486336602,1,27,20,Football,1N
1486336606,1,3,22,Football,1N
1486336614,1,26,13,Football,1F
1486336654,1,27,11,Football,1N
1486336668,1,27,4,Football,1F
1486336671,1,11,3,Football,1N
1486336680,1,27,4,Football,1N
1486336681,1,3,10,Football,1N
1486336685,1,0,4,Football,1N
1486336688,1,27,14,Football,1N
1486336695,1,27,3,Football,1N
1486336701,1,27,3,Football,1F
1486336710,1,18,27,Football,1N
1486336713,1,27,0,Football,1U
1486336750,1,27,1,Football,1N
1486336755,1,8,27,Football,1N
1486336758,1,25,9,Football,1N
1486336762,1,26,22,Football,1U
1486336766,1,20,27,Football,1N
1486336770,1,1,27,Football,1N
1486336778,1,2,3,Football,1N
1486336789,1,27,4,Football,1N
1486336791,1,3,22,Football,1N
1486336799,1,27,3,Football,1U
1486336801,1,4,27,Football,1N
1486336808,1,0,4,Football,1N
1486336811,1,17,4,Football,1N
1486336816,1,2,3,Football,1N
1486336816,1,27,4,Football,1N
1486336825,1,1,27,Football,1N
1486336825,1,18,27,Football,1N
1486336828,1,27,0,Football,1N
1486336830,1,27,8,Football,1N
1486336833,1,27,4,Football,1N
1486336843,1,2,27,Football,1N
1486336844,1,27,10,Football,1N
1486336845,1,27,22,Football,1N
1486336850,1,26,9,Football,1N
1486336855,1,25,9,Football,1N
1486336860,1,27,22,Football,1N
1486336861,1,27,26,Football,1N
1486336866,1,0,4,Football,1U
1486336880,1,7,9,Football,1N
1486336882,1,26,27,Football,1N
1486336899,1,26,13,Football,1N
1486336909,1,27,7,Football,1N
1486336914,1,27,7,Football,1N
1486336952,1,22,27,Football,1N
1486336957,1,13,7,Football,1N
1486336969,1,27,15,Football,1N
1486336973,1,7,27,Football,1N
1486336981,1,27,7,Football,1N
1486336992,1,1,17,Football,1N
1486337002,1,27,11,Football,1N
1486337005,1,27,11,Football,1N
1486337017,1,20,7,Football,1N
1486337020,1,27,12,Football,1U
1486337046,1,7,6,Football,1N
1486337056,1,27,10,Football,1F
1486337059,1,1,7,Football,1N
1486337063,1,7,14,Football,1N
1486337064,1,10,27,Football,1N
1486337073,1,27,4,Football,1N
1486337075,1,27,4,Football,1N
1486337083,1,27,0,Football,1N
1486337090,1,27,1,Football,1N
1486337091,1,27,3,Football,1N
1486337093,1,27,4,Football,1N
1486337098,1,27,4,Football,1N
1486337098,1,4,27,Football,1F
1486337101,1,13,17,Football,1N
1486337110,1,27,10,Football,1N
1486337115,1,0,4,Football,1N
1486337118,1,7,27,Football,1N
1486337122,1,13,27,Football,1N
1486337130,1,10,9,Football,1N
1486337132,1,27,22,Football,1N
1486337134,1,0,27,Football,1U
1486337150,1,7,6,Football,1N
1486337155,1,27,0,Football,1N
1486337164,1,27,4,Football,1N
1486337165,1,2,3,Football,1N
1486337175,1,7,6,Football,1N
1486337178,1,20,0,Football,1N
1486337178,1,27,2,Football,1N
1486337178,1,27,4,Football,1N
1486337179,1,7,27,Football,1N
1486337181,1,0,10,Football,1N
1486337190,1,0,27,Football,1N
1486337191,1,3,4,Football,1N
1486337192,1,3,9,Football,1N
1486337198,1,1,0,Football,1N
1486337201,1,27,10,Football,1N
1486337207,1,0,7,Football,1N
1486337208,1,7,27,Football,1N
1486337209,1,27,20,Football,1N
1486337214,1,13,27,Football,1N
1486337216,1,27,13,Football,1N
1486337220,1,1,3,Football,1N
1486337226,1,2,3,Football,1N
1486337226,1,13,7,Football,1N
1486337227,1,3,27,Football,1N
1486337231,1,25,27,Football,1N
1486337251,1,27,25,Football,1N
1486337251,1,3,2,Football,1N
1486337254,1,27,9,Football,1N
1486337255,1,27,7,Football,1N
1486337258,1,15,22,Football,1N
1486337258,1,27,26,Football,1N
1486337260,1,27,3,Football,1F
1486337265,1,0,10,Football,1N
1486337265,1,10,0,Football,1N
1486337266,1,1,18,Football,1F
1486337267,1,0,4,Football,1N
1486337270,1,27,4,Football,1N
1486337272,1,27,0,Football,1N
1486337289,1,27,4,Football,1N
1486337293,1,27,2,Football,1N
1486337295,1,17,4,Football,1N
1486337300,1,4,0,Football,1N
1486337303,1,2,14,Football,1N
1486337312,1,4,27,Football,1N
1486337313,1,27,3,Football,1N
1486337314,1,27,12,Football,1N
1486337314,1,27,6,Football,1N
1486337319,1,3,11,Football,1N
1486337324,1,27,3,Football,1N
1486337327,1,12,7,Football,1N
1486337329,1,27,5,Football,1N
1486337330,1,0,4,Football,1N
1486337333,1,27,0,Football,1N
1486337333,1,0,27,Football,1N
1486337335,1,27,7,Football,1N
1486337335,1,27,20,Football,1N
1486337337,1,27,22,Football,1N
1486337339,1,27,3,Football,1N
1486337341,1,1,3,Football,1N
1486337341,1,27,21,Football,1N
1486337346,1,27,3,Football,1N
1486337346,1,27,4,Football,1N
1486337364,1,3,11,Football,1N
1486337368,1,7,4,Football,1N
1486337391,1,6,7,Football,1N
1486337393,1,6,7,Football,1N
1486337401,1,27,26,Football,1N
1486337407,1,27,7,Football,1N
1486337412,1,6,27,Football,1N
1486337414,1,27,7,Football,1F
1486337414,1,22,26,Football,1N
1486337417,1,3,22,Football,1N
1486337421,1,27,3,Football,1N
1486337439,1,6,0,Football,1N
1486337445,1,18,0,Football,1N
1486337447,1,2,27,Football,1N
1486337475,1,26,7,Football,1N
1486337479,1,5,27,Football,1N
1486337487,1,27,4,Football,1N
1486337500,1,27,26,Football,1N
1486337500,1,1,22,Football,1N
1486337502,1,27,4,Football,1N
1486337507,1,27,3,Football,1N
1486337515,1,27,15,Football,1N
1486337524,1,27,3,Football,1N
1486337527,1,27,3,Football,1N
1486337533,1,27,4,Football,1N
1486337533,1,2,3,Football,1N
1486337539,1,13,27,Football,1N
1486337540,1,27,3,Football,1N
1486337544,1,0,8,Football,1N
1486337553,1,7,20,Football,1N
1486337557,1,7,27,Football,1N
1486337564,1,27,4,Football,1F
1486337570,1,27,3,Football,1N
1486337578,1,13,27,Football,1N
1486337579,1,27,13,Football,1N
1486337582,1,3,9,Football,1N
1486337591,1,27,3,Football,1N
1486337604,1,4,15,Football,1N
1486337635,1,9,7,Football,1N
1486337657,1,27,7,Football,1N
1486337665,1,27,7,Football,1N
1486337665,1,10,27,Football,1N
1486337669,1,27,14,Football,1N
1486337670,1,0,27,Football,1N
1486337676,1,0,20,Football,1N
1486337693,1,27,0,Football,1N
1486337695,1,0,13,Football,1N
1486337696,1,27,0,Football,1N
1486337709,1,27,4,Football,1N
1486337711,1,27,22,Football,1N
1486337719,1,17,7,Football,1N
1486337725,1,27,22,Football,1U
1486337735,1,3,2,Football,1N
1486337760,1,27,7,Football,1N
1486337780,1,6,7,Football,1N
1486337820,1,7,27,Football,1N
1486337820,1,7,27,Football,1N
1486337825,1,8,3,Football,1N
1486337858,1,0,4,Football,1N
1486337884,1,27,7,Football,1N
1486337915,1,3,9,Football,1N
1486338074,1,27,20,Football,1N
1486338115,1,27,0,Football,1N
1486338126,1,27,7,Football,1N
1486338127,1,27,3,Football,1N
1486338244,1,14,3,Football,1N
1486338380,1,20,4,Football,1N
1486338831,1,27,0,Football,1N
1486338850,1,0,4,Football,1N
1486338853,1,3,9,Football,1N
1486343910,1,7,6,Football,1N
1486349332,1,27,4,Football,1N
1486350380,1,2,26,Football,1N
1486350466,1,10,6,Football,1N
1486350818,1,27,2,Football,1N
1486350884,1,2,10,Football,1N
1486350990,1,25,9,Football,1N
1486351718,1,27,0,Football,1N
1486355411,1,0,26,Football,1N
1486331830,1,0,20,Football,1N
1486335543,1,3,2,Football,1N
1486337065,1,14,11,Football,1N
1486337679,1,27,7,Football,1N
1486334026,1,27,3,Football,1N
1486334793,1,27,25,Football,1N
1486335208,1,2,27,Football,1N
1486335682,1,1,17,Football,1N
1486336394,1,27,6,Football,1N
1486337045,1,9,27,Football,1F
1486337100,1,27,9,Football,1N
1486337103,1,11,9,Football,1N
1486337108,1,27,4,Football,1N
1486337115,1,4,27,Football,1N
1486337135,1,27,3,Football,1N
1486337595,1,0,17,Football,1N
1486337122,1,27,9,Football,1N
1486337566,1,27,3,Football,1N
1486331309,1,27,3,Football,1N
1486332453,1,27,7,Football,1N
1486333051,1,9,27,Football,1N
1486334145,1,27,4,Football,1N
1486334426,1,27,22,Football,1N
1486334452,1,27,3,Football,1N
1486334652,1,0,2,Football,1N
1486334700,1,3,2,Football,1N
1486334844,1,27,11,Football,1N
1486335167,1,3,2,Football,1N
1486335239,1,3,4,Football,1F
1486335491,1,26,3,Football,1F
1486335498,1,27,2,Football,1N
1486335600,1,4,22,Football,1N
1486335645,1,27,0,Football,1N
1486335663,1,27,13,Football,1N
1486336114,1,26,3,Football,1U
1486336426,1,7,27,Football,1N
1486336430,1,27,4,Football,1N
1486336490,1,7,27,Football,1N
1486336743,1,7,6,Football,1N
1486337185,1,27,3,Football,1N
1486337274,1,7,6,Football,1N
1486337348,1,27,3,Football,1N
1486337379,1,27,0,Football,1N
1486337381,1,0,27,Football,1N
1486337420,1,4,27,Football,1N
1486337440,1,0,4,Football,1N
1486337456,1,3,2,Football,1N
1486337605,1,27,3,Football,1N
1486337611,1,27,20,Football,1N
1486337640,1,3,2,Football,1N
1486337673,1,27,22,Football,1N
1486338880,1,0,13,Football,1N
1486346420,1,27,3,Football,1N
1486335527,1,27,17,Football,1N
1486336361,1,7,6,Football,1N
1486337154,1,10,2,Football,1F
1486335466,1,0,4,Football,1N
1486337081,1,3,11,Football,1N
1486333393,1,27,0,Football,1N
1486334244,1,22,20,Football,1N
1486335056,1,3,22,Football,1N
1486335385,1,27,22,Football,1N
1486336443,1,3,2,Football,1N
1486337122,1,3,2,Football,1N
1486337247,1,27,4,Football,1F
1486337595,1,0,17,Football,1F
1486337726,1,27,26,Football,1N
1486335339,1,27,26,Football,1N
1486335347,1,11,2,Football,1N
1486335490,1,18,10,Football,1N
1486337595,1,27,1,Football,1N
1486337094,1,6,7,Football,1N
1486337407,1,11,9,Football,1N
1486335198,1,3,2,Football,1N
1486335427,1,25,3,Football,1N
1486337098,1,26,27,Football,1N
1486337135,1,1,27,Football,1N
1486335418,1,0,18,Football,1N
1486336435,1,27,3,Football,1N
1486331156,1,27,13,Football,1U
1486331656,1,1,3,Football,1N
1486334264,1,13,22,Football,1N
1486334884,1,3,4,Football,1N
1486334961,1,20,27,Football,1N
1486335179,1,3,2,Football,1N
1486335224,1,27,20,Football,1N
1486335289,1,7,6,Football,1N
1486335319,1,27,7,Football,1N
1486335320,1,7,27,Football,1N
1486335349,1,27,4,Football,1N
1486335396,1,3,27,Football,1N
1486335478,1,27,7,Football,1N
1486335570,1,2,27,Football,1N
1486335639,1,7,27,Football,1N
1486335805,1,3,9,Football,1N
1486336232,1,13,26,Football,1N
1486336347,1,7,27,Football,1N
1486336404,1,7,27,Football,1N
1486336407,1,27,4,Football,1N
1486336521,1,14,27,Football,1N
1486336705,1,10,3,Football,1N
1486336746,1,27,7,Football,1N
1486336785,1,7,22,Football,1F
1486336826,1,27,22,Football,1N
1486336857,1,2,3,Football,1N
1486336903,1,9,4,Football,1N
1486337044,1,4,0,Football,1N
1486337075,1,1,27,Football,1N
1486337083,1,18,3,Football,1N
1486337104,1,27,22,Football,1N
1486337154,1,27,3,Football,1N
1486337173,1,7,26,Football,1N
1486337175,1,3,2,Football,1N
1486337272,1,0,26,Football,1N
1486337274,1,27,0,Football,1N
1486337291,1,0,10,Football,1N
1486337296,1,27,0,Football,1N
1486337297,1,0,22,Football,1N
1486337320,1,8,3,Football,1N
1486337321,1,10,6,Football,1U
1486337355,1,4,0,Football,1N
1486337381,1,3,27,Football,1N
1486337392,1,27,3,Football,1N
1486337398,1,18,0,Football,1N
1486337438,1,27,3,Football,1N
1486337457,1,0,18,Football,1N
1486337466,1,20,4,Football,1N
1486337606,1,27,7,Football,1N
1486337614,1,27,1,Football,1N
1486337630,1,4,7,Football,1N
1486337666,1,3,10,Football,1N
1486338522,1,2,3,Football,1N
1486337101,1,4,0,Football,1N
1486335429,1,4,3,Football,1N
1486335553,1,9,3,Football,1N
1486337093,1,27,7,Football,1N
1486335477,1,2,27,Football,1F
1486335209,1,2,3,Football,1N
1486335319,1,3,27,Football,1F
1486335498,1,17,1,Football,1N
1486337086,1,3,2,Football,1N
1486337413,1,26,0,Football,1N
1486331747,1,22,27,Football,1N
1486332483,1,10,3,Football,1N
1486333967,1,20,27,Football,1N
1486336538,1,27,7,Football,1N
1486337064,1,3,2,Football,1N
1486337104,1,27,18,Football,1F
1486337200,1,0,7,Football,1F
1486337209,1,1,27,Football,1N
1486337422,1,3,27,Football,1N
1486337422,1,2,11,Football,1N
1486337428,1,7,26,Football,1N
1486337580,1,27,13,Football,1N
1486337661,1,26,22,Football,1N
1486335541,1,27,15,Football,1N
1486337434,1,3,11,Football,1N
1486335547,1,25,2,Football,1N
1486331113,1,3,27,Football,1N
1486331141,1,27,0,Football,1N
1486331153,1,2,0,Football,1N
1486331160,1,19,14,Football,1N
1486331163,1,20,17,Football,1N
1486331239,1,27,13,Football,1F
1486331347,1,27,0,Football,1N
1486331349,1,21,13,Football,1U
1486331565,1,8,27,Football,1U
1486331569,1,7,6,Football,1N
1486331577,1,27,7,Football,1F
1486331618,1,8,20,Football,1N
1486331644,1,27,0,Football,1N
1486331699,1,27,6,Football,1N
1486331788,1,13,17,Football,1F
1486331965,1,27,7,Football,1N
1486332018,1,0,17,Football,1F
1486332059,1,27,0,Football,1N
1486332132,1,20,27,Football,1N
1486332315,1,0,13,Football,1N
